"","6","9","12","15","18","21","24","30","36","48","60","72","84","96","108","120"
"177",0.125,0.1285,0.132,0.133,0.134,0.135,0.136,0.1815,0.227,0.364,0.469,0.631,0.792,0.972,1.152,1.289
"178",0.12,0.122,0.124,0.13175,0.1395,0.14725,0.155,0.1955,0.236,0.375,0.505,0.663,0.83,1,1.174,1.33
"179",0.12,0.1215,0.123,0.131,0.139,0.147,0.155,0.1995,0.244,0.383,0.522,0.66,0.814,0.98,1.16,1.318
"180",0.12,0.125,0.13,0.13925,0.1485,0.15775,0.167,0.2195,0.272,0.419,0.553,0.723,0.901,1.088,1.253,1.395
"181",0.125,0.1275,0.13,0.1375,0.145,0.1525,0.16,0.1875,0.215,0.337,0.475,0.606,0.776,0.959,1.131,1.301
"182",0.12,0.13,0.14,0.145,0.15,0.155,0.16,0.189,0.218,0.312,0.456,0.579,0.727,0.917,1.116,1.284
"183",0.12,0.129,0.138,0.13975,0.1415,0.14325,0.145,0.1615,0.178,0.247,0.35,0.445,0.583,0.756,0.935,1.095
"184",0.12,0.1255,0.131,0.1345,0.138,0.1415,0.145,0.1615,0.178,0.254,0.361,0.456,0.586,0.747,0.924,1.081
"185",0.11,0.1095,0.109,0.1115,0.114,0.1165,0.119,0.1255,0.132,0.204,0.265,0.365,0.486,0.653,0.834,0.992
"186",0.11,0.111,0.112,0.117,0.122,0.127,0.132,0.143,0.154,0.204,0.262,0.34,0.451,0.598,0.782,0.937
"187",0.105,0.111,0.117,0.122,0.127,0.132,0.137,0.15,0.163,0.244,0.301,0.383,0.486,0.619,0.794,0.937
"188",0.12,0.1375,0.155,0.16325,0.1715,0.17975,0.188,0.2235,0.259,0.377,0.458,0.585,0.743,0.91,1.081,1.19
"189",0.13,0.1365,0.143,0.149,0.155,0.161,0.167,0.197,0.227,0.32,0.399,0.536,0.695,0.856,1.005,1.127
"190",0.123,0.1365,0.15,0.16125,0.1725,0.18375,0.195,0.2405,0.286,0.409,0.496,0.614,0.771,0.938,1.091,1.22
"191",0.127,0.1535,0.18,0.19425,0.2085,0.22275,0.237,0.29,0.343,0.471,0.566,0.696,0.85,1.016,1.154,1.266
"192",0.125,0.137,0.149,0.16375,0.1785,0.19325,0.208,0.2425,0.277,0.399,0.495,0.626,0.785,0.958,1.112,1.255
"193",0.122,0.141,0.16,0.16725,0.1745,0.18175,0.189,0.226,0.263,0.373,0.479,0.601,0.757,0.931,1.077,1.217
"194",0.115,0.1325,0.15,0.15625,0.1625,0.16875,0.175,0.2035,0.232,0.347,0.443,0.562,0.72,0.89,1.038,1.169
"195",0.11,0.12,0.13,0.13925,0.1485,0.15775,0.167,0.205,0.243,0.339,0.429,0.553,0.687,0.843,0.997,1.138
"196",0.105,0.1155,0.126,0.13325,0.1405,0.14775,0.155,0.182,0.209,0.295,0.381,0.491,0.621,0.778,0.945,1.095
